rank,county,parcel_id,item_id,address,city,buildability_gate,title_lien_tier,requires_attorney_review,recorder_search_url,ucc_search_url,rtc_3712_reference_url,title_report_ordered,recorder_chain_checked,ucc_checked,irs_lien_checked,special_assessment_checked,occupancy_verified,attorney_review_complete
83,Riverside,723265067,875,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
84,Riverside,350201036,147,NONE,Menifee,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
85,Riverside,378224055,353,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
86,Riverside,633192011,642,NONE,Indian Wells,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
87,Riverside,633192012,643,NONE,Indian Wells,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
88,Riverside,382041008,372,NONE,Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
89,Riverside,633192010,641,NONE,Indian Wells,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
90,Riverside,434260012,422,NONE,San Jacinto,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
91,Riverside,434260013,423,NONE,San Jacinto,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
92,Riverside,287361025,68,NONE,Val Verde,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
93,Riverside,517310004,520,NONE,Banning,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
94,Riverside,469190002,471,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
95,Riverside,661530087,764,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
96,Riverside,575200001,609,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
97,Riverside,579260073,613,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
98,Riverside,444202005,438,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
99,Riverside,444202010,443,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
100,Riverside,151111023,12,NONE,Riverside,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
101,Riverside,661360013,729,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
102,Riverside,350252014,152,NONE,Menifee,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
103,Riverside,374054016,251,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
104,Riverside,378156038,345,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
105,Riverside,444202009,442,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
106,Riverside,444202007,440,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
107,Riverside,444202006,439,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
108,Riverside,444202002,435,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
109,Riverside,444202003,436,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
110,Riverside,444202008,441,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
111,Riverside,444202004,437,NONE,Hemet,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
112,Riverside,661111018,713,NONE,Palm Springs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
113,Riverside,322080019,94,NONE,Val Verde,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
114,Riverside,639322006,677,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
115,Riverside,933080011,973,NONE,Murrieta,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
116,Riverside,922043010,962,NONE,Temecula,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
117,Riverside,922043016,964,NONE,Temecula,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
118,Riverside,665070004,798,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
119,Riverside,757270012,889,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
120,Riverside,473070020,473,NONE,Beaumont,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
121,Riverside,519371027,524,NONE,Banning,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
122,Riverside,727260015,888,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
123,Riverside,921070017,955,NONE,Temecula,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
124,Riverside,665050018,796,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
125,Riverside,504260005,497,NONE,Palm Springs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
126,Riverside,669452061,819,NONE,Palm Springs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
127,Riverside,661210022,717,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
128,Riverside,378030032,340,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
129,Riverside,928300022,971,NONE,Murrieta,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
130,Riverside,723253049,867,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
131,Riverside,351122002,156,NONE,Menifee,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
132,Riverside,375021011,255,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
133,Riverside,387212040,399,NONE,Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
134,Riverside,387212039,398,NONE,Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
135,Riverside,723265066,874,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
136,Riverside,723265064,873,NONE,Coachella,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
137,San Diego,1982304000,101,BORREGO SPRINGS CA,Borrego Springs,PASS,low,False,https://www.sdarcc.gov/content/arcc/home/divisions/recorder-clerk.html,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
138,Riverside,661210021,716,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
139,Riverside,350181017,145,NONE,Menifee,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
140,Riverside,378271017,359,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
141,Riverside,661210020,715,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
142,Riverside,663280005,771,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
143,Riverside,921730070,957,NONE,Temecula,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
144,Riverside,921730074,958,NONE,Temecula,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
145,Riverside,848071012,918,NONE,Blythe,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
146,Riverside,777490049,899,NONE,La Quinta,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
147,Riverside,932270013,972,NONE,Murrieta,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
148,Riverside,378132014,342,NONE,Lake Elsinore,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
149,Riverside,351122017,157,NONE,Menifee,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
150,Riverside,665153026,802,NONE,Desert Hot Spgs,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
151,Riverside,525043001,534,NONE,Banning,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
152,Riverside,525043002,535,NONE,Banning,REVIEW,medium,False,https://webselfservice.riversideacr.com/Web/action/ACTIONGROUP2111S1,https://www.sos.ca.gov/business-programs/ucc/,https://leginfo.legislature.ca.gov/faces/codes_displaySection.xhtml?lawCode=RTC&sectionNum=3712.,,,,,,,
